2.904999999999999805e+00,5.809999999999999609e-01,1.000000000000000000e+00
3.549999999999999822e-01,-5.969999999999999751e-01,1.000000000000000000e+00
-8.639999999999999902e-01,1.276000000000000023e+00,1.000000000000000000e+00
6.894999999999999574e+00,1.062000000000000055e+00,0.000000000000000000e+00
6.799999999999999822e+00,3.810000000000000053e-01,0.000000000000000000e+00
6.538000000000000256e+00,9.959999999999999964e-01,0.000000000000000000e+00
5.831999999999999851e+00,-4.779999999999999805e-01,0.000000000000000000e+00
-2.290000000000000091e-01,2.999999999999999889e-01,1.000000000000000000e+00
-3.310000000000000164e-01,-8.870000000000000107e-01,1.000000000000000000e+00
-1.048000000000000043e+00,5.979999999999999760e-01,1.000000000000000000e+00
7.238000000000000433e+00,1.346999999999999975e+00,0.000000000000000000e+00
-6.380000000000000115e-01,-4.179999999999999827e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.840000000000000080e-01,1.000000000000000000e+00
2.580000000000000071e-01,5.470000000000000417e-01,1.000000000000000000e+00
-1.002999999999999892e+00,-1.779999999999999916e-01,1.000000000000000000e+00
-7.219999999999999751e-01,3.059999999999999942e-01,1.000000000000000000e+00
3.709999999999999964e-01,5.200000000000000178e-01,1.000000000000000000e+00
-1.340000000000000080e-01,-5.500000000000000028e-02,1.000000000000000000e+00
7.738999999999999879e+00,9.679999999999999716e-01,0.000000000000000000e+00
-1.610000000000000042e-01,-1.463000000000000078e+00,1.000000000000000000e+00
6.442999999999999616e+00,2.999999999999999889e-01,0.000000000000000000e+00
-2.660000000000000142e-01,-5.299999999999999850e-02,1.000000000000000000e+00
-1.443000000000000060e+00,3.300000000000000155e-02,1.000000000000000000e+00
8.294999999999999929e+00,6.650000000000000355e-01,0.000000000000000000e+00
-8.020000000000000462e-01,-5.000000000000000000e-01,1.000000000000000000e+00
1.710000000000000131e-01,3.519999999999999796e-01,1.000000000000000000e+00
6.778999999999999915e+00,1.516999999999999904e+00,0.000000000000000000e+00
5.692000000000000171e+00,2.340000000000000135e-01,0.000000000000000000e+00
1.268000000000000016e+00,-3.029999999999999916e-01,1.000000000000000000e+00
6.275999999999999801e+00,-3.170000000000000040e-01,0.000000000000000000e+00
7.615999999999999659e+00,4.189999999999999836e-01,0.000000000000000000e+00
7.727000000000000313e+00,-5.100000000000000089e-01,0.000000000000000000e+00
7.557999999999999829e+00,-1.147000000000000020e+00,0.000000000000000000e+00
6.852000000000000313e+00,9.700000000000000289e-02,0.000000000000000000e+00
6.245000000000000107e+00,-4.620000000000000218e-01,0.000000000000000000e+00
4.919999999999999929e-01,-1.437999999999999945e+00,1.000000000000000000e+00
8.299999999999999600e-01,-1.657000000000000028e+00,1.000000000000000000e+00
7.809999999999999609e+00,-1.079999999999999988e-01,0.000000000000000000e+00
6.660999999999999588e+00,-7.209999999999999742e-01,0.000000000000000000e+00
8.209999999999999520e-01,2.730000000000000204e-01,1.000000000000000000e+00
-2.149999999999999967e-01,1.828000000000000069e+00,1.000000000000000000e+00
-8.880000000000000115e-01,6.630000000000000338e-01,1.000000000000000000e+00
7.397999999999999687e+00,-1.160000000000000059e-01,0.000000000000000000e+00
6.942000000000000171e+00,-2.149999999999999967e-01,0.000000000000000000e+00
7.504999999999999893e+00,1.788999999999999924e+00,0.000000000000000000e+00
1.439999999999999891e-01,9.949999999999999956e-01,1.000000000000000000e+00
2.800000000000000266e-01,-2.220000000000000029e-01,1.000000000000000000e+00
3.519999999999999796e-01,8.899999999999999578e-02,1.000000000000000000e+00
-1.300000000000000044e-01,7.209999999999999742e-01,1.000000000000000000e+00
7.658999999999999808e+00,1.038000000000000034e+00,0.000000000000000000e+00
-4.939999999999999947e-01,-6.570000000000000284e-01,1.000000000000000000e+00
-4.789999999999999813e-01,-1.018000000000000016e+00,1.000000000000000000e+00
-1.881000000000000005e+00,-6.500000000000000222e-02,1.000000000000000000e+00
7.469999999999999751e+00,5.200000000000000178e-01,0.000000000000000000e+00
-8.010000000000000453e-01,3.059999999999999942e-01,1.000000000000000000e+00
6.506000000000000227e+00,1.700000000000000122e-01,0.000000000000000000e+00
6.706999999999999851e+00,4.800000000000000100e-02,0.000000000000000000e+00
-7.479999999999999982e-01,-6.430000000000000160e-01,1.000000000000000000e+00
7.615000000000000213e+00,-7.690000000000000169e-01,0.000000000000000000e+00
7.785000000000000142e+00,-2.640000000000000124e-01,0.000000000000000000e+00
-7.770000000000000240e-01,1.120000000000000107e+00,1.000000000000000000e+00
7.134999999999999787e+00,-4.680000000000000271e-01,0.000000000000000000e+00
7.363000000000000433e+00,-2.369999999999999885e-01,0.000000000000000000e+00
6.155000000000000249e+00,-3.449999999999999734e-01,0.000000000000000000e+00
-2.800000000000000058e-02,2.310000000000000109e-01,1.000000000000000000e+00
5.320000000000000284e-01,-7.029999999999999583e-01,1.000000000000000000e+00
-1.229000000000000092e+00,7.359999999999999876e-01,1.000000000000000000e+00
6.203999999999999737e+00,3.449999999999999734e-01,0.000000000000000000e+00
6.790000000000000480e-01,5.360000000000000320e-01,1.000000000000000000e+00
8.025999999999999801e+00,-7.530000000000000027e-01,0.000000000000000000e+00
7.424000000000000377e+00,3.880000000000000115e-01,0.000000000000000000e+00
3.810000000000000053e-01,-4.219999999999999862e-01,1.000000000000000000e+00
6.250000000000000000e+00,-7.699999999999999900e-02,0.000000000000000000e+00
4.249999999999999889e-01,3.000000000000000062e-03,1.000000000000000000e+00
9.669999999999999707e-01,8.609999999999999876e-01,1.000000000000000000e+00
1.038000000000000034e+00,-2.369999999999999885e-01,1.000000000000000000e+00
2.318999999999999950e+00,6.870000000000000551e-01,1.000000000000000000e+00
-1.900000000000000022e-01,1.578000000000000069e+00,1.000000000000000000e+00
7.556000000000000050e+00,1.370000000000000107e-01,0.000000000000000000e+00
7.043000000000000149e+00,-9.469999999999999529e-01,0.000000000000000000e+00
1.529999999999999971e-01,-1.314000000000000057e+00,1.000000000000000000e+00
7.293999999999999595e+00,-4.100000000000000172e-02,0.000000000000000000e+00
6.926999999999999602e+00,5.999999999999999778e-01,0.000000000000000000e+00
8.095000000000000639e+00,-2.230000000000000038e-01,0.000000000000000000e+00
1.082999999999999963e+00,-1.403999999999999915e+00,1.000000000000000000e+00
-6.209999999999999964e-01,-1.110000000000000014e-01,1.000000000000000000e+00
-5.090000000000000080e-01,-4.129999999999999782e-01,1.000000000000000000e+00
7.275999999999999801e+00,6.899999999999999467e-01,0.000000000000000000e+00
-4.620000000000000218e-01,5.959999999999999742e-01,1.000000000000000000e+00
-2.399999999999999911e-01,-1.670000000000000095e-01,1.000000000000000000e+00
5.869999999999999662e-01,4.460000000000000075e-01,1.000000000000000000e+00
-4.510000000000000120e-01,-8.399999999999999689e-01,1.000000000000000000e+00
7.040000000000000036e+00,1.120000000000000023e-01,0.000000000000000000e+00
7.046999999999999709e+00,3.790000000000000036e-01,0.000000000000000000e+00
-1.268000000000000016e+00,-5.949999999999999734e-01,1.000000000000000000e+00
-3.270000000000000129e-01,2.479999999999999982e-01,1.000000000000000000e+00
3.559999999999999831e-01,-8.810000000000000053e-01,1.000000000000000000e+00
7.801000000000000156e+00,2.620000000000000107e-01,0.000000000000000000e+00
-1.004999999999999893e+00,-1.089999999999999997e-01,1.000000000000000000e+00
4.319999999999999951e-01,3.400000000000000244e-02,1.000000000000000000e+00
7.069999999999999618e-01,-2.690000000000000169e-01,1.000000000000000000e+00
2.900000000000000147e-02,-7.900000000000000355e-01,1.000000000000000000e+00
6.876000000000000334e+00,-1.016000000000000014e+00,0.000000000000000000e+00
7.503999999999999559e+00,-1.272999999999999909e+00,0.000000000000000000e+00
7.448999999999999844e+00,1.487000000000000099e+00,0.000000000000000000e+00
2.700000000000000178e-01,4.000000000000000222e-01,1.000000000000000000e+00
-8.100000000000000255e-02,-3.519999999999999796e-01,1.000000000000000000e+00
2.690000000000000169e-01,-1.539999999999999980e-01,1.000000000000000000e+00
6.886999999999999567e+00,3.880000000000000115e-01,0.000000000000000000e+00
6.009000000000000341e+00,2.169999999999999984e-01,0.000000000000000000e+00
7.840000000000000302e-01,-1.247999999999999998e+00,1.000000000000000000e+00
-5.290000000000000258e-01,6.000000000000000125e-03,1.000000000000000000e+00
-1.950000000000000067e-01,-3.649999999999999911e-01,1.000000000000000000e+00
7.900000000000000355e-01,-1.940000000000000058e-01,1.000000000000000000e+00
-1.094000000000000083e+00,-1.473000000000000087e+00,1.000000000000000000e+00
7.266000000000000014e+00,-9.600000000000000200e-02,0.000000000000000000e+00
8.160999999999999588e+00,2.200000000000000011e-01,0.000000000000000000e+00
6.399000000000000021e+00,-6.029999999999999805e-01,0.000000000000000000e+00
1.298000000000000043e+00,3.119999999999999996e-01,1.000000000000000000e+00
6.567000000000000171e+00,-2.479999999999999982e-01,0.000000000000000000e+00
7.977999999999999758e+00,1.049999999999999961e-01,0.000000000000000000e+00
7.086000000000000298e+00,-5.989999999999999769e-01,0.000000000000000000e+00
6.562999999999999723e+00,2.680000000000000160e-01,0.000000000000000000e+00
7.391000000000000014e+00,-5.939999999999999725e-01,0.000000000000000000e+00
5.568999999999999950e+00,1.890000000000000013e-01,0.000000000000000000e+00
5.829999999999999627e-01,8.830000000000000071e-01,1.000000000000000000e+00
7.059999999999999609e+00,4.699999999999999734e-01,0.000000000000000000e+00
8.058999999999999275e+00,-1.082999999999999963e+00,0.000000000000000000e+00
3.900000000000000133e-01,1.620999999999999996e+00,1.000000000000000000e+00
7.230999999999999872e+00,-1.028999999999999915e+00,0.000000000000000000e+00
6.185999999999999943e+00,-3.019999999999999907e-01,0.000000000000000000e+00
1.809999999999999942e-01,-6.989999999999999547e-01,1.000000000000000000e+00
7.586999999999999744e+00,2.379999999999999893e-01,0.000000000000000000e+00
-5.859999999999999654e-01,6.199999999999999956e-02,1.000000000000000000e+00
-4.199999999999999845e-01,8.129999999999999449e-01,1.000000000000000000e+00
-7.500000000000000000e-01,4.179999999999999827e-01,1.000000000000000000e+00
-1.400000000000000029e-02,8.309999999999999609e-01,1.000000000000000000e+00
8.141999999999999460e+00,3.009999999999999898e-01,0.000000000000000000e+00
6.573999999999999844e+00,2.999999999999999889e-02,0.000000000000000000e+00
